This file was created using the 202510 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and BEME.

The portfolios are constructed at the end of June.  BEME is book value at the last fiscal year end of the prior calendar year
divided by ME at the end of December of the prior year.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
199601,   0.2272,   0.2394,   0.2019,   0.5454,   0.3366,   0.3150
199602,   0.2184,   0.2380,   0.2014,   0.5430,   0.3375,   0.3160
199603,   0.1329,   0.2351,   0.2018,   0.5458,   0.3378,   0.3180
199604,   0.1463,   0.2367,   0.2020,   0.5446,   0.3399,   0.3196
199605,   0.1497,   0.2339,   0.1974,   0.5429,   0.3386,   0.3180
199606,   0.1504,   0.2321,   0.1946,   0.5434,   0.3391,   0.3189
199607,   1.9428,   0.2700,   0.1896,   0.5352,   0.3527,   0.3042
199608,   2.1263,   0.2734,   0.1919,   0.5397,   0.3537,   0.3073
199609,   2.3536,   0.2715,   0.1922,   0.5364,   0.3544,   0.3068
199610,   2.5172,   0.2718,   0.1933,   0.5366,   0.3548,   0.3043
199611,   2.4843,   0.2736,   0.1950,   0.5355,   0.3554,   0.3049
199612,   2.7008,   0.2755,   0.1963,   0.5371,   0.3587,   0.3059
199701,   2.4844,   0.2775,   0.1969,   0.5382,   0.3572,   0.3053
199702,   2.5193,   0.2764,   0.1950,   0.5403,   0.3581,   0.3051
199703,   2.6034,   0.2794,   0.1957,   0.5425,   0.3584,   0.3055
199704,   2.2501,   0.2785,   0.1959,   0.5414,   0.3567,   0.3052
199705,   1.8503,   0.2812,   0.1972,   0.5364,   0.3584,   0.3077
199706,   1.4269,   0.2788,   0.1978,   0.5349,   0.3569,   0.3027
199707,   0.3797,   0.2515,   0.1872,   0.5252,   0.3502,   0.2522
199708,   0.3778,   0.2518,   0.1869,   0.5230,   0.3513,   0.2522
199709,   0.3770,   0.2502,   0.1865,   0.5214,   0.3499,   0.2546
199710,   0.3453,   0.2501,   0.1883,   0.5214,   0.3500,   0.2555
199711,   0.3566,   0.2510,   0.1891,   0.5246,   0.3502,   0.2578
199712,   0.3538,   0.2525,   0.1911,   0.5268,   0.3504,   0.2547
199801,   0.3750,   0.2560,   0.1940,   0.5292,   0.3508,   0.2599
199802,   0.3856,   0.2558,   0.1945,   0.5279,   0.3497,   0.2580
199803,   0.3877,   0.2557,   0.1938,   0.5215,   0.3510,   0.2584
199804,   0.3978,   0.2542,   0.1931,   0.5239,   0.3501,   0.2607
199805,   0.3826,   0.2536,   0.1930,   0.5179,   0.3498,   0.2641
199806,   0.3755,   0.2550,   0.1929,   0.5183,   0.3514,   0.2712
199807,   0.3087,   0.2503,   0.1829,   0.5295,   0.3427,   0.2496
199808,   0.3475,   0.2516,   0.1840,   0.5304,   0.3443,   0.2496
199809,   0.4747,   0.2566,   0.1890,   0.5348,   0.3423,   0.2477
199810,   0.4822,   0.2554,   0.1884,   0.5327,   0.3399,   0.2482
199811,   0.5073,   0.2544,   0.1891,   0.5328,   0.3342,   0.2513
199812,   0.4457,   0.2502,   0.1881,   0.5310,   0.3347,   0.2500
199901,   0.4582,   0.2481,   0.1911,   0.5242,   0.3335,   0.2505
199902,   0.2643,   0.2387,   0.1868,   0.5189,   0.3370,   0.2526
199903,   0.3080,   0.2380,   0.1855,   0.5155,   0.3366,   0.2496
199904,   0.2120,   0.2329,   0.1853,   0.5061,   0.3397,   0.2467
199905,   0.1047,   0.2257,   0.1833,   0.5108,   0.3400,   0.2497
199906,  -0.0177,   0.2330,   0.1820,   0.5146,   0.3386,   0.2459
199907,  -0.1217,   0.2442,   0.1772,   0.5154,   0.2900,   0.1801
199908,  -0.0244,   0.2431,   0.1764,   0.5185,   0.2864,   0.1746
199909,   0.0059,   0.2417,   0.1739,   0.5152,   0.2878,   0.1726
199910,  -0.0173,   0.2401,   0.1740,   0.5118,   0.2871,   0.1630
199911,  -0.0538,   0.2376,   0.1714,   0.5017,   0.2846,   0.1589
199912,  -0.1625,   0.2300,   0.1688,   0.4956,   0.2812,   0.1536
200001,  -0.2083,   0.2169,   0.1613,   0.4844,   0.2790,   0.1517
200002,  -0.2149,   0.2016,   0.1531,   0.4757,   0.2787,   0.1430
200003,  -0.3241,   0.1607,   0.1296,   0.4598,   0.2780,   0.1434
200004,  -0.2846,   0.1874,   0.1408,   0.4673,   0.2800,   0.1384
200005,  -0.1862,   0.2055,   0.1546,   0.4754,   0.2849,   0.1467
200006,  -0.1339,   0.2128,   0.1657,   0.4835,   0.2901,   0.1493
200007,   1.3232,   0.2598,   0.1984,   0.3209,   0.3087,   0.2159
200008,   1.4655,   0.2655,   0.2008,   0.2981,   0.3151,   0.2180
200009,   1.3064,   0.2643,   0.2034,   0.3037,   0.3181,   0.2173
200010,   1.2914,   0.2687,   0.2034,   0.3077,   0.3201,   0.2219
200011,   1.8279,   0.2721,   0.2042,   0.3105,   0.3209,   0.2219
200012,   0.0886,   0.2800,   0.2090,   0.3379,   0.3216,   0.2241
200101,   0.1284,   0.2879,   0.2109,   0.3525,   0.3218,   0.2274
200102,   0.1019,   0.2834,   0.2097,   0.3286,   0.3230,   0.2257
200103,   0.1506,   0.2903,   0.2115,   0.3620,   0.3244,   0.2308
200104,   0.1795,   0.2912,   0.2042,   0.3649,   0.3265,   0.2282
200105,   0.1672,   0.2891,   0.2051,   0.3514,   0.3239,   0.2293
200106,   0.1414,   0.2907,   0.2058,   0.4487,   0.3234,   0.2283
200107,   0.0598,   0.2172,   0.1447,   0.4287,   0.3006,   0.1897
200108,   0.1013,   0.2288,   0.1568,   0.4353,   0.3054,   0.1941
200109,   0.1180,   0.2385,   0.1620,   0.4401,   0.3049,   0.2102
200110,   0.1363,   0.2460,   0.1646,   0.4455,   0.3044,   0.2037
200111,   0.1210,   0.2439,   0.1613,   0.4436,   0.3017,   0.2042
200112,   0.1235,   0.2400,   0.1577,   0.4420,   0.3026,   0.2051
200201,   0.1224,   0.2401,   0.1549,   0.4431,   0.3006,   0.2044
200202,   0.1432,   0.2458,   0.1591,   0.4568,   0.3017,   0.2115
200203,   0.1766,   0.2544,   0.1669,   0.4657,   0.3014,   0.2210
200204,   0.1817,   0.2533,   0.1671,   0.4620,   0.3036,   0.2229
200205,   0.2126,   0.2622,   0.1750,   0.4663,   0.3042,   0.2335
200206,   0.2394,   0.2641,   0.1775,   0.4677,   0.3065,   0.2328
200207,   0.2605,   0.2079,   0.1387,   0.5074,   0.2658,   0.1243
200208,   0.2628,   0.2139,   0.1412,   0.5125,   0.2651,   0.1260
200209,   0.2871,   0.2178,   0.1432,   0.5152,   0.2657,   0.1270
200210,   0.2955,   0.2247,   0.1469,   0.5275,   0.2638,   0.1268
200211,   0.2766,   0.2179,   0.1444,   0.5104,   0.2600,   0.1222
200212,   0.2464,   0.2054,   0.1357,   0.5064,   0.2600,   0.1219
200301,   0.2824,   0.2146,   0.1415,   0.5208,   0.2634,   0.1258
200302,   0.2898,   0.2132,   0.1419,   0.5196,   0.2638,   0.1225
200303,   0.2929,   0.2136,   0.1428,   0.5161,   0.2655,   0.1230
200304,   0.2951,   0.2141,   0.1418,   0.5193,   0.2654,   0.1231
200305,   0.2956,   0.2083,   0.1397,   0.5142,   0.2637,   0.1205
200306,   0.2447,   0.1993,   0.1356,   0.5130,   0.2627,   0.1226
200307,   4.1069,   0.1912,   0.0872,   0.4921,   0.2478,   0.1500
200308,   4.4796,   0.1893,   0.0851,   0.4834,   0.2467,   0.1507
200309,   4.1291,   0.1867,   0.0820,   0.4804,   0.2464,   0.1488
200310,   4.6559,   0.1881,   0.0753,   0.4832,   0.2464,   0.1525
200311,   4.7122,   0.1893,   0.0718,   0.4778,   0.2442,   0.1518
200312,   4.7128,   0.1903,   0.0751,   0.4799,   0.2454,   0.1515
200401,   4.4744,   0.1912,   0.0799,   0.4793,   0.2425,   0.1528
200402,   3.9664,   0.1863,   0.0722,   0.4785,   0.2428,   0.1518
200403,   3.9948,   0.1896,   0.0747,   0.4813,   0.2435,   0.1545
200404,   4.3437,   0.1940,   0.0781,   0.4831,   0.2426,   0.1574
200405,   6.5574,   0.1967,   0.0836,   0.4857,   0.2447,   0.1571
200406,   5.9520,   0.1959,   0.0838,   0.4806,   0.2466,   0.1555
200407,  -0.0040,   0.2054,   0.1580,   0.4197,   0.2926,   0.1951
200408,   0.0306,   0.2113,   0.1627,   0.4206,   0.2941,   0.1972
200409,   0.0811,   0.2126,   0.1618,   0.4240,   0.2950,   0.1981
200410,   0.0814,   0.2132,   0.1621,   0.4198,   0.2945,   0.1992
200411,   0.0789,   0.2141,   0.1617,   0.4176,   0.2923,   0.2010
200412,   0.0826,   0.2142,   0.1618,   0.4188,   0.2915,   0.2001
200501,   0.0689,   0.2124,   0.1613,   0.4204,   0.2908,   0.1991
200502,   0.1008,   0.2154,   0.1624,   0.4254,   0.2911,   0.1999
200503,   0.1128,   0.2163,   0.1636,   0.4239,   0.2923,   0.2015
200504,   0.1264,   0.2184,   0.1657,   0.4247,   0.2913,   0.2012
200505,   0.1344,   0.2188,   0.1670,   0.4234,   0.2921,   0.2010
200506,   0.1283,   0.2201,   0.1657,   0.4215,   0.2919,   0.2008
200507,   0.0785,   0.2365,   0.1631,   0.5317,   0.3009,   0.2186
200508,   0.0580,   0.2341,   0.1620,   0.5258,   0.3013,   0.2204
200509,   0.0824,   0.2332,   0.1610,   0.5206,   0.3000,   0.2217
200510,   0.0887,   0.2341,   0.1599,   0.5220,   0.2992,   0.2235
200511,   0.1132,   0.2347,   0.1600,   0.5141,   0.2981,   0.2196
200512,   0.1862,   0.2347,   0.1581,   0.5028,   0.2960,   0.2172
200601,   0.1895,   0.2349,   0.1556,   0.5098,   0.2957,   0.2169
200602,   0.1744,   0.2355,   0.1546,   0.5046,   0.2951,   0.2200
200603,   0.1642,   0.2347,   0.1540,   0.5061,   0.2950,   0.2171
200604,   0.1793,   0.2346,   0.1533,   0.5084,   0.2952,   0.2184
200605,   0.2003,   0.2362,   0.1547,   0.5168,   0.2945,   0.2189
200606,   0.2125,   0.2390,   0.1558,   0.5242,   0.2936,   0.2211
200607,   0.1807,   0.2330,   0.1723,   0.4682,   0.2993,   0.2239
200608,   0.2032,   0.2342,   0.1734,   0.4724,   0.2999,   0.2243
200609,   0.1805,   0.2330,   0.1718,   0.4727,   0.2972,   0.2238
200610,   0.2098,   0.2326,   0.1724,   0.4707,   0.2968,   0.2221
200611,   0.1753,   0.2324,   0.1714,   0.4710,   0.2968,   0.2212
200612,   0.1690,   0.2328,   0.1730,   0.4690,   0.2973,   0.2223
200701,   0.2013,   0.2316,   0.1729,   0.4654,   0.2965,   0.2224
200702,   0.1965,   0.2306,   0.1745,   0.4647,   0.2966,   0.2215
200703,   0.2096,   0.2306,   0.1742,   0.4703,   0.2971,   0.2210
200704,   0.1820,   0.2302,   0.1739,   0.4704,   0.2980,   0.2207
200705,   0.1280,   0.2301,   0.1737,   0.4705,   0.2987,   0.2214
200706,   0.1744,   0.2321,   0.1726,   0.4707,   0.2997,   0.2227
200707,   0.6664,   0.2204,   0.1694,   0.4977,   0.3018,   0.2139
200708,   0.6278,   0.2183,   0.1696,   0.4968,   0.3014,   0.2143
200709,   0.6222,   0.2172,   0.1704,   0.4914,   0.3011,   0.2136
200710,   0.6343,   0.2163,   0.1694,   0.4912,   0.3025,   0.2142
200711,   0.6656,   0.2145,   0.1684,   0.4836,   0.3032,   0.2151
200712,   0.7517,   0.2164,   0.1679,   0.4826,   0.3051,   0.2142
200801,   0.7717,   0.2164,   0.1694,   0.4817,   0.3065,   0.2161
200802,   0.9203,   0.2207,   0.1732,   0.4848,   0.3073,   0.2160
200803,   1.1660,   0.2223,   0.1740,   0.4880,   0.3088,   0.2183
200804,   1.3028,   0.2273,   0.1744,   0.4854,   0.3098,   0.2167
200805,   1.3745,   0.2289,   0.1728,   0.4840,   0.3109,   0.2190
200806,   1.7040,   0.2302,   0.1742,   0.4853,   0.3118,   0.2199
200807,   0.5244,   0.2245,   0.1368,   0.5315,   0.2896,   0.1990
200808,   0.5310,   0.2251,   0.1340,   0.5402,   0.2896,   0.2028
200809,   0.5663,   0.2273,   0.1191,   0.5406,   0.2903,   0.2021
200810,   0.4688,   0.2301,   0.1316,   0.5433,   0.2936,   0.2062
200811,   0.3892,   0.2283,   0.1324,   0.5271,   0.2945,   0.2110
200812,   0.4236,   0.2295,   0.1414,   0.5177,   0.2990,   0.2116
200901,   0.4307,   0.2303,   0.1461,   0.5243,   0.2984,   0.2107
200902,   0.3701,   0.2261,   0.1402,   0.5256,   0.2995,   0.2103
200903,   0.3854,   0.2262,   0.1434,   0.5229,   0.3003,   0.2125
200904,   0.4132,   0.2255,   0.1386,   0.5243,   0.3000,   0.2124
200905,   0.4312,   0.2304,   0.1367,   0.5376,   0.3023,   0.2138
200906,   0.4326,   0.2257,   0.1343,   0.5405,   0.3009,   0.2167
200907,   0.3167,   0.1736,   0.1810,   0.5530,   0.2797,   0.1293
200908,   0.3278,   0.1754,   0.1967,   0.5520,   0.2803,   0.1346
200909,   0.3300,   0.1669,   0.2022,   0.5509,   0.2788,   0.1111
200910,   0.3320,   0.1655,   0.2238,   0.5500,   0.2793,   0.1145
200911,   0.3622,   0.1783,   0.2021,   0.5534,   0.2817,   0.1203
200912,   0.3169,   0.1813,   0.2106,   0.5532,   0.2828,   0.1266
201001,   0.3218,   0.1824,   0.2300,   0.5522,   0.2823,   0.1287
201002,   0.3474,   0.1799,   0.2191,   0.5532,   0.2790,   0.1279
201003,   0.3698,   0.1805,   0.2119,   0.5543,   0.2785,   0.1285
201004,   0.4312,   0.1814,   0.2080,   0.5523,   0.2790,   0.1239
201005,   0.3850,   0.1749,   0.2215,   0.5536,   0.2809,   0.1211
201006,   0.4372,   0.1800,   0.2163,   0.5549,   0.2799,   0.1218
201007,   0.2713,   0.1772,   0.0966,   0.5149,   0.2287,   0.1176
201008,   0.2614,   0.1749,   0.0948,   0.5162,   0.2293,   0.1171
201009,   0.2196,   0.1759,   0.0978,   0.5192,   0.2297,   0.1182
201010,   0.2340,   0.1752,   0.0970,   0.5155,   0.2288,   0.1181
201011,   0.2335,   0.1768,   0.0988,   0.5150,   0.2288,   0.1184
201012,   0.2521,   0.1755,   0.1022,   0.5093,   0.2284,   0.1183
201101,   0.2520,   0.1701,   0.0991,   0.5071,   0.2275,   0.1164
201102,   0.2658,   0.1690,   0.1009,   0.5023,   0.2256,   0.1165
201103,   0.2821,   0.1676,   0.1016,   0.5042,   0.2246,   0.1189
201104,   0.2747,   0.1688,   0.1012,   0.5136,   0.2258,   0.1207
201105,   0.2687,   0.1700,   0.1032,   0.5172,   0.2262,   0.1208
201106,   0.2630,   0.1702,   0.1057,   0.5233,   0.2275,   0.1223
201107,   0.3726,   0.2082,   0.1371,   0.5483,   0.2837,   0.1955
201108,   0.3669,   0.2099,   0.1383,   0.5516,   0.2840,   0.1966
201109,   0.3814,   0.2125,   0.1409,   0.5543,   0.2839,   0.1982
201110,   0.3803,   0.2125,   0.1435,   0.5548,   0.2862,   0.1985
201111,   0.3694,   0.2123,   0.1445,   0.5534,   0.2851,   0.1973
201112,   0.3691,   0.2143,   0.1446,   0.5574,   0.2850,   0.1976
201201,   0.3681,   0.2148,   0.1435,   0.5617,   0.2848,   0.1993
201202,   0.3680,   0.2135,   0.1422,   0.5602,   0.2836,   0.1986
201203,   0.3687,   0.2139,   0.1410,   0.5600,   0.2835,   0.1981
201204,   0.4143,   0.2127,   0.1404,   0.5592,   0.2829,   0.1996
201205,   0.4262,   0.2127,   0.1419,   0.5617,   0.2829,   0.1990
201206,   0.4507,   0.2121,   0.1434,   0.5622,   0.2832,   0.1989
201207,   0.5358,   0.2225,   0.1499,   0.6407,   0.2836,   0.1968
201208,   0.5282,   0.2223,   0.1510,   0.6450,   0.2844,   0.1979
201209,   0.5300,   0.2221,   0.1496,   0.6365,   0.2842,   0.1977
201210,   0.5044,   0.2207,   0.1502,   0.6334,   0.2839,   0.1982
201211,   0.5218,   0.2223,   0.1497,   0.6393,   0.2837,   0.1975
201212,   0.4925,   0.2226,   0.1500,   0.6381,   0.2830,   0.1980
201301,   0.5192,   0.2230,   0.1496,   0.6302,   0.2827,   0.1983
201302,   0.5302,   0.2222,   0.1485,   0.6294,   0.2832,   0.1970
201303,   0.5229,   0.2235,   0.1480,   0.6357,   0.2831,   0.1965
201304,   0.5397,   0.2247,   0.1474,   0.6363,   0.2833,   0.1962
201305,   0.5459,   0.2225,   0.1473,   0.6358,   0.2834,   0.1959
201306,   0.5469,   0.2232,   0.1458,   0.6290,   0.2832,   0.1963
201307,   0.3969,   0.2301,   0.1647,   1.1561,   0.2818,   0.1989
201308,   0.4362,   0.2297,   0.1666,   1.1779,   0.2816,   0.1979
201309,   0.4252,   0.2289,   0.1669,   1.1986,   0.2817,   0.1974
201310,   0.4711,   0.2274,   0.1675,   1.1970,   0.2813,   0.1959
201311,   0.4545,   0.2303,   0.1700,   1.2071,   0.2798,   0.1966
201312,   0.4295,   0.2296,   0.1687,   1.2309,   0.2805,   0.1969
201401,   0.4576,   0.2268,   0.1691,   1.2475,   0.2802,   0.1974
201402,   0.3512,   0.2233,   0.1672,   1.2708,   0.2792,   0.1976
201403,   0.3415,   0.2221,   0.1663,   1.2837,   0.2796,   0.1977
201404,   0.3773,   0.2237,   0.1671,   1.3019,   0.2805,   0.1992
201405,   0.4337,   0.2268,   0.1683,   1.3049,   0.2813,   0.1987
201406,   0.4681,   0.2265,   0.1684,   1.2886,   0.2809,   0.1994
201407,   0.1096,   0.2024,   0.1646,   0.5071,   0.2803,   0.2047
201408,   0.1217,   0.2043,   0.1638,   0.5059,   0.2820,   0.2050
201409,   0.1311,   0.2032,   0.1635,   0.5032,   0.2814,   0.2042
201410,   0.1365,   0.2027,   0.1661,   0.5063,   0.2810,   0.2041
201411,   0.1447,   0.2018,   0.1675,   0.5069,   0.2802,   0.2045
201412,   0.1324,   0.2020,   0.1673,   0.5112,   0.2797,   0.2036
201501,   0.1171,   0.1998,   0.1689,   0.5118,   0.2801,   0.2042
201502,   0.1221,   0.1985,   0.1703,   0.5099,   0.2799,   0.2041
201503,   0.1304,   0.1981,   0.1704,   0.5108,   0.2789,   0.2037
201504,   0.1231,   0.1981,   0.1714,   0.5136,   0.2782,   0.2041
201505,   0.1047,   0.1982,   0.1708,   0.5133,   0.2789,   0.2045
201506,   0.1034,   0.1952,   0.1694,   0.5120,   0.2777,   0.2038
201507,   0.2726,   0.2110,   0.1428,   0.7226,   0.2771,   0.1855
201508,   0.2888,   0.2121,   0.1445,   0.7245,   0.2753,   0.1842
201509,   0.3106,   0.2111,   0.1457,   0.7338,   0.2749,   0.1842
201510,   0.3173,   0.2143,   0.1472,   0.7320,   0.2747,   0.1843
201511,   0.3306,   0.2136,   0.1480,   0.7303,   0.2742,   0.1842
201512,   0.2904,   0.2103,   0.1490,   0.7245,   0.2739,   0.1847
201601,   0.2942,   0.2098,   0.1484,   0.7234,   0.2731,   0.1846
201602,   0.3504,   0.2149,   0.1486,   0.7347,   0.2725,   0.1849
201603,   0.3799,   0.2175,   0.1454,   0.7462,   0.2738,   0.1845
201604,   0.3785,   0.2175,   0.1447,   0.7482,   0.2742,   0.1848
201605,   0.3656,   0.2167,   0.1430,   0.7481,   0.2752,   0.1855
201606,   0.3689,   0.2141,   0.1438,   0.7392,   0.2743,   0.1850
201607,   0.0575,   0.1979,   0.1272,   0.8715,   0.2469,   0.1608
201608,   0.0833,   0.2010,   0.1321,   0.8751,   0.2485,   0.1612
201609,   0.0630,   0.2004,   0.1307,   0.8835,   0.2472,   0.1625
201610,  -0.0099,   0.1991,   0.1301,   0.8597,   0.2466,   0.1618
201611,   0.0330,   0.2046,   0.1353,   0.8677,   0.2471,   0.1625
201612,   0.0497,   0.2033,   0.1338,   0.8656,   0.2476,   0.1611
201701,   0.0871,   0.2030,   0.1367,   0.8566,   0.2480,   0.1630
201702,   0.0913,   0.2037,   0.1345,   0.8219,   0.2492,   0.1619
201703,   0.0755,   0.2029,   0.1377,   0.7939,   0.2512,   0.1640
201704,   0.0470,   0.2007,   0.1389,   0.7715,   0.2511,   0.1637
201705,   0.0700,   0.2011,   0.1415,   0.7746,   0.2524,   0.1643
201706,   0.0690,   0.2019,   0.1434,   0.7647,   0.2541,   0.1645
201707,   0.1803,   0.1741,   0.1306,   0.7940,   0.2586,   0.1762
201708,   0.1918,   0.1743,   0.1324,   0.8090,   0.2582,   0.1754
201709,   0.1870,   0.1718,   0.1347,   0.8070,   0.2578,   0.1759
201710,   0.1733,   0.1705,   0.1326,   0.8251,   0.2567,   0.1758
201711,   0.1977,   0.1714,   0.1338,   0.8139,   0.2555,   0.1766
201712,   0.1872,   0.1743,   0.1312,   0.8240,   0.2566,   0.1767
201801,   0.1931,   0.1719,   0.1319,   0.8301,   0.2571,   0.1769
201802,   0.1917,   0.1707,   0.1307,   0.8451,   0.2562,   0.1773
201803,   0.2055,   0.1717,   0.1313,   0.8326,   0.2562,   0.1777
201804,   0.1920,   0.1722,   0.1345,   0.8221,   0.2560,   0.1770
201805,   0.0776,   0.1710,   0.1325,   0.8253,   0.2553,   0.1765
201806,   0.0168,   0.1668,   0.1274,   0.8205,   0.2540,   0.1774
201807,  -0.2009,   0.1776,   0.1544,   0.9585,   0.2555,   0.1666
201808,  -0.1945,   0.1787,   0.1542,   0.9770,   0.2555,   0.1669
201809,  -0.2060,   0.1749,   0.1559,   0.9392,   0.2559,   0.1669
201810,  -0.2175,   0.1753,   0.1566,   0.9674,   0.2559,   0.1655
201811,  -0.1780,   0.1783,   0.1568,   0.9826,   0.2577,   0.1673
201812,  -0.1829,   0.1784,   0.1587,   0.9776,   0.2579,   0.1668
201901,  -0.1815,   0.1818,   0.1575,   0.9832,   0.2564,   0.1658
201902,  -0.1936,   0.1809,   0.1590,   1.0143,   0.2564,   0.1657
201903,  -0.1637,   0.1778,   0.1609,   1.0580,   0.2561,   0.1665
201904,  -0.1934,   0.1755,   0.1594,   0.9928,   0.2556,   0.1654
201905,  -0.1376,   0.1802,   0.1601,   0.9697,   0.2548,   0.1660
201906,  -0.1690,   0.1785,   0.1578,   0.9587,   0.2545,   0.1662
201907, -13.2642,   0.1915,   0.1608,   1.1084,   0.2402,   0.2058
201908, -11.6584,   0.1927,   0.1607,   1.0856,   0.2416,   0.2071
201909, -11.9973,   0.1923,   0.1572,   1.1350,   0.2379,   0.2084
201910, -15.3172,   0.1986,   0.1611,   1.1547,   0.2394,   0.2072
201911, -11.4868,   0.1999,   0.1599,   1.0995,   0.2405,   0.2074
201912, -12.1787,   0.2002,   0.1569,   1.0940,   0.2405,   0.2070
202001, -14.4410,   0.1946,   0.1561,   1.0435,   0.2412,   0.2073
202002, -20.8213,   0.1950,   0.1530,   1.0315,   0.2395,   0.2070
202003, -18.7483,   0.1881,   0.1494,   1.0086,   0.2387,   0.2098
202004, -24.3606,   0.1774,   0.1436,   0.8830,   0.2350,   0.2115
202005, -31.9279,   0.1789,   0.1433,   0.8578,   0.2360,   0.2080
202006, -21.8405,   0.1804,   0.1369,   0.8584,   0.2369,   0.2077
202007,   0.0148,   0.1442,   0.1342,   0.5529,   0.2399,   0.1976
202008,   0.0421,   0.1391,   0.1266,   0.5531,   0.2371,   0.1980
202009,   0.0374,   0.1469,   0.1318,   0.5527,   0.2390,   0.1998
202010,   0.0273,   0.1452,   0.1260,   0.5524,   0.2396,   0.2008
202011,   0.1371,   0.1537,   0.1331,   0.5478,   0.2381,   0.1996
202012,   0.0934,   0.1512,   0.1328,   0.5433,   0.2390,   0.2000
202101,   0.0237,   0.1536,   0.1354,   0.5438,   0.2383,   0.1994
202102,  -0.1027,   0.1473,   0.1333,   0.5359,   0.2385,   0.2008
202103,   0.0027,   0.1546,   0.1341,   0.5373,   0.2390,   0.1990
202104,   0.0409,   0.1630,   0.1368,   0.5463,   0.2415,   0.1997
202105,   0.1125,   0.1652,   0.1402,   0.5448,   0.2408,   0.1997
202106,   0.1541,   0.1726,   0.1452,   0.5487,   0.2423,   0.2000
202107,  -0.1671,   0.1263,   0.0716,   0.6760,   0.2258,   0.1406
202108,  -0.1305,   0.1375,   0.0830,   0.6686,   0.2265,   0.1428
202109,  -0.1246,   0.1351,   0.0848,   0.6639,   0.2270,   0.1430
202110,  -0.1242,   0.1279,   0.0740,   0.6630,   0.2257,   0.1405
